DataId,who_region,iso3,country_name,city,year,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov,type_of_stations,number_of_stations,population,latitude,longitude,who_ms,Air_quality_category
0023128,4_Eur,IRL,Ireland,Longford,2017,Tidak diketahui,9.205,Tidak diketahui,Tidak diketahui,99,Tidak diketahui,Suburban,1,Tidak diketahui,53.7256,-7.7914,1,Safety
0023129,4_Eur,ITA,Italy,Riesci,2017,24.259,Tidak diketahui,Tidak diketahui,95,Tidak diketahui,Tidak diketahui,Suburban,1,Tidak diketahui,40.3462999999999,18.0950999999999,1,Safety
0023130,4_Eur,NOR,Norway,Skien,2017,Tidak diketahui,Tidak diketahui,3.835,Tidak diketahui,Tidak diketahui,99,Rural,1,Tidak diketahui,59.2023999999999,9.48709999999999,1,Safety
0023131,4_Eur,CZE,Czechia,Lom U Mostu,2017,28.525,18.806,12.144,97,96,92,Rural,1,Tidak diketahui,50.5857999999999,13.6734,1,Safety
0023132,4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Highland,2017,9.712,4.28,20.12,93,96,97,Urban,1,Tidak diketahui,57.4812999999999,-4.2415,1,Safety
0023133,2_Amr,CAN,Canada,Sherwood Park,2017,Tidak diketahui,7.0,19.0,Tidak diketahui,1,1,Somewhere,1,1062643,53.5320919999999,-113.320983,1,Safety
0023134,4_Eur,ITA,Italy,Locri,2017,20.826,9.908,9.949,99,96,95,Urban,1,Tidak diketahui,38.2297999999999,16.2551999999999,1,Safety
0023135,4_Eur,ESP,Spain,Albacete,2017,27.376,11.233,14.355,93,93,94,Suburban,1,174336,38.9793,-1.8521,1,Safety
0023136,4_Eur,ESP,Spain,Congosto,2017,14.669,Tidak diketahui,6.456,98,Tidak diketahui,99,Suburban,1,Tidak diketahui,42.6255999999999,-6.5208,1,Safety
0023137,4_Eur,HRV,Croatia,Rijeka,2017,25.982,9.646,13.874,73,100,83,Urban,1,115219,45.3207999999999,14.4834999999999,1,Safety
0023138,4_Eur,CHE,Switzerland,Locarno,2017,18.0,Tidak diketahui,27.0,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,46.1669428,8.79103173999999,1,Safety
0023139,4_Eur,TUR,Türkiye,Tunceli,2017,25.658,Tidak diketahui,Tidak diketahui,86,Tidak diketahui,Tidak diketahui,Urban,1,Tidak diketahui,39.1011,39.5467,1,Safety
0023140,2_Amr,MEX,Mexico,Tultitlan,2017,50.126,Tidak diketahui,Tidak diketahui,74,Tidak diketahui,Tidak diketahui,Somewhere,1,31936,19.602542,-99.1771729999999,1,Safety
0023141,2_Amr,CAN,Canada,Conklin,2017,Tidak diketahui,4.0,2.0,Tidak diketahui,1,1,Somewhere,1,185,55.621408,-111.17269,1,Safety
0023142,4_Eur,ESP,Spain,Higuera De Vargas,2017,17.205,7.093,2.448,92,88,98,Rural,1,Tidak diketahui,38.4727999999999,-6.9236,1,Safety
0023143,2_Amr,USA,United States of America,Sheridan WY,2017,14.85,7.7,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,29116,44.7989460009431,-106.9601265,1,Safety
0023144,4_Eur,SWE,Sweden,Skinnskatteberg,2017,Tidak diketahui,Tidak diketahui,0.396,Tidak diketahui,Tidak diketahui,98,Rural,1,Tidak diketahui,59.7282,15.472,1,Safety
0023145,4_Eur,ESP,Spain,Lleida,2017,31.537,19.177,24.824,46,44,93,Urban,1,140403,41.6158,0.6157,1,Safety
0023146,4_Eur,ROU,Romania,Constanta,2017,26.369,12.272,27.084,92,95,93,"Urban, Urban, Urban",3,313021,44.1679666666666,28.6365666666666,1,Safety
0023147,4_Eur,DEU,Germany,Hildesheim,2017,Tidak diketahui,Tidak diketahui,41.554,Tidak diketahui,Tidak diketahui,100,Urban,1,101693,52.1507999999999,9.9502,1,Safety
0023148,2_Amr,USA,United States of America,Gulfport Biloxi Pascagoula MS,2017,Tidak diketahui,Tidak diketahui,7.6,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,418963,30.3782867218263,-88.5339296135032,1,Safety
0023149,4_Eur,POL,Poland,Skierniewice,2017,38.213,Tidak diketahui,Tidak diketahui,99,Tidak diketahui,Tidak diketahui,Urban,1,Tidak diketahui,51.9543,20.1494,1,Safety
0023150,4_Eur,DEU,Germany,Aschersleben,2017,20.03,Tidak diketahui,26.241,99,Tidak diketahui,99,Urban,1,Tidak diketahui,51.7595,11.4495,1,Safety
0023151,4_Eur,ITA,Italy,Lodi,2017,38.326,24.662,35.236,98,98,95,"Urban, Urban",2,Tidak diketahui,45.3040499999999,9.49045,1,Safety
0023152,2_Amr,USA,United States of America,Columbus OH,2017,Tidak diketahui,8.2,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,1644020,40.0876999999999,-82.9597729999999,1,Safety
0023153,4_Eur,SWE,Sweden,Gullringen,2017,Tidak diketahui,Tidak diketahui,1.157,Tidak diketahui,Tidak diketahui,100,Rural,1,Tidak diketahui,57.8108,15.5647,1,Safety
0023154,4_Eur,ITA,Italy,Rieti,2017,19.575,13.439,22.651,99,99,95,Urban,1,Tidak diketahui,42.4046999999999,12.8577999999999,1,Safety
0023155,4_Eur,EST,Estonia,Loksa,2017,5.114,3.978,1.826,96,98,100,Rural,1,Tidak diketahui,59.4943999999999,25.9305999999999,1,Safety
0023156,2_Amr,PER,Peru,Comas,2017,82.39,Tidak diketahui,Tidak diketahui,75,Tidak diketahui,Tidak diketahui,Urban,1,520450,-11.915834,-77.055332,1,Safety
0023157,2_Amr,USA,United States of America,Hickory Lenoir Morganton NC,2017,Tidak diketahui,8.5,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,35.7288889999999,-81.3655559999999,1,Safety
0023158,6_Wpr,CHN,China,Shigatse,2017,Tidak diketahui,15.5,Tidak diketahui,Tidak diketahui,75,Tidak diketahui,Somewhere,1,72119,29.252825,88.886075,1,Safety
0023159,4_Eur,ITA,Italy,Turbigo,2017,31.055,Tidak diketahui,23.436,99,Tidak diketahui,100,Urban,1,Tidak diketahui,45.5257999999999,8.7367,1,Safety
0023160,4_Eur,FIN,Finland,Lohja,2017,9.706,4.694,Tidak diketahui,99,99,Tidak diketahui,Urban,1,Tidak diketahui,60.2513,24.0627999999999,1,Safety
0023161,4_Eur,ITA,Italy,Como,2017,34.341,26.716,49.421,97,97,98,Urban,1,480879,45.8044,9.0836,1,Safety
0023162,6_Wpr,CHN,China,Yilan,2017,Tidak diketahui,14.0,Tidak diketahui,Tidak diketahui,65,Tidak diketahui,Somewhere,1,113401,24.63299971,121.7939994,1,Safety
0023163,4_Eur,LVA,Latvia,Riga,2017,24.433,13.583,22.188,89,92,94,"Urban, Urban, Urban, Urban",4,630692,56.9500499999999,24.12575,1,Safety
0023164,4_Eur,ESP,Spain,Logrono,2017,19.494,11.937,20.173,98,32,99,Urban,1,152485,42.4639999999999,-2.42799999999999,1,Safety
0023165,4_Eur,PRT,Portugal,Conceicao,2017,17.762,7.873,3.699,88,79,33,Rural,1,Tidak diketahui,37.3125,-7.6786,1,Safety
0023166,4_Eur,POL,Poland,Lodz,2017,37.528,27.472,24.363,96,97,96,"Urban, Urban, Urban, Urban, Urban, Urban",6,676830,51.7556333333333,19.4617333333333,1,Safety
0023167,4_Eur,ITA,Italy,Conegliano,2017,27.478,21.789,22.377,98,96,95,Urban,1,Tidak diketahui,45.8905999999999,12.3081,1,Safety
0023168,4_Eur,CHE,Switzerland,Rigi,2017,6.6,4.7,5.3,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,47.067405,8.46333045999999,1,Safety
0023169,4_Eur,POL,Poland,Skawina,2017,45.438,Tidak diketahui,20.515,99,Tidak diketahui,98,Urban,1,Tidak diketahui,49.9709999999999,19.8304,1,Safety
0023170,4_Eur,POL,Poland,Zamosc,2017,31.348,23.136,14.53,92,100,98,Urban,1,63813,50.7166,23.2901999999999,1,Safety
0023171,4_Eur,ITA,Italy,Colleatterrato Alto,2017,Tidak diketahui,Tidak diketahui,6.442,Tidak diketahui,Tidak diketahui,95,Urban,1,Tidak diketahui,42.6655999999999,13.7261,1,Safety
0023172,2_Amr,CAN,Canada,Longueuil,2017,Tidak diketahui,8.0,15.0,Tidak diketahui,1,1,Somewhere,1,3519595,45.5220699999999,-73.4881,1,Safety
0023173,4_Eur,CHE,Switzerland,Sisseln,2017,15.5,10.9,19.3,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,47.5453939,7.97965499,1,Safety
0023174,2_Amr,USA,United States of America,Asheville NC,2017,Tidak diketahui,7.0,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,354028,35.6062000008935,-82.5844,1,Safety
0023175,4_Eur,ROU,Romania,Resita,2017,19.105,Tidak diketahui,16.321,89,Tidak diketahui,93,Urban,1,Tidak diketahui,45.2993,21.8721,1,Safety
0023176,6_Wpr,CHN,China,Shizuishan,2017,Tidak diketahui,50.0,Tidak diketahui,Tidak diketahui,90,Tidak diketahui,Somewhere,1,514455,39.0440376375,106.54218765,1,Safety
0023177,4_Eur,ITA,Italy,Alatri,2017,25.893,Tidak diketahui,37.875,99,Tidak diketahui,94,Urban,1,Tidak diketahui,41.7273,13.3383,1,Safety
0023178,3_Sear,IND,India,Udaipur,2017,178.11,83.87,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,569224,24.5886327999999,73.7021801,1,Dangerous
0023179,6_Wpr,KOR,Republic of Korea,Gwangju,2017,41.652,23.817,0.021,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,1521506,35.1676222222222,126.868266666666,1,Safety
0023180,2_Amr,USA,United States of America,Cleveland Elyria OH,2017,20.55,8.778,21.4,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,1763209,41.4543707111111,-81.7060244333333,1,Safety
0023181,4_Eur,ESP,Spain,Los Barrios,2017,19.192,9.67,11.915,14,14,98,"Urban, Suburban, Rural",3,Tidak diketahui,36.2033333333333,-5.5294,1,Safety
0023182,4_Eur,ESP,Spain,Retuerta De Bullaque,2017,12.361,5.603,1.438,99,92,99,Rural,1,Tidak diketahui,39.5469,-4.3506,1,Safety
0023183,2_Amr,USA,United States of America,Los Angeles Long Beach Anaheim CA,2017,25.178,10.9,26.947,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,12446597,34.0289865558474,-118.132407277778,1,Safety
0023184,4_Eur,ROU,Romania,Cluj Napoca,2017,25.581,17.799,41.702,95,78,92,"Urban, Urban, Suburban, Urban",4,307851,46.775225,23.598275,1,Safety
0023185,6_Wpr,CHN,China,Guyuan,2017,Tidak diketahui,34.667,Tidak diketahui,Tidak diketahui,87,Tidak diketahui,Somewhere,1,267810,36.0521166666667,106.244166666666,1,Safety
0023186,4_Eur,SWE,Sweden,Tystberga,2017,7.404,3.793,1.377,93,93,98,Rural,1,Tidak diketahui,58.8061,17.3881,1,Safety
0023187,6_Wpr,CHN,China,Zhongwei,2017,Tidak diketahui,38.667,Tidak diketahui,Tidak diketahui,89,Tidak diketahui,Somewhere,1,249307,37.3197333333333,105.127216666667,1,Safety
0023188,2_Amr,MEX,Mexico,Coacalco De Berriozabal,2017,56.152,Tidak diketahui,Tidak diketahui,67,Tidak diketahui,Tidak diketahui,Somewhere,1,277959,19.658223,-99.09659,1,Safety
0023189,2_Amr,USA,United States of America,Clinton IA,2017,Tidak diketahui,7.5,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,10056,41.8491408102001,-90.1947781620287,1,Safety
0023190,4_Eur,ESP,Spain,Hernani,2017,17.231,Tidak diketahui,25.28,98,Tidak diketahui,98,Urban,1,Tidak diketahui,43.2674999999999,-1.9777,1,Safety
0023191,4_Eur,ESP,Spain,Los Corrales De Buelna,2017,23.897,Tidak diketahui,13.888,100,Tidak diketahui,98,Urban,1,Tidak diketahui,43.2644,-4.0628,1,Safety
0023192,4_Eur,FRA,France,Clermont Ferrand,2017,15.689,11.112,24.926,97,97,99,"Suburban, Urban, Urban, Urban, Urban, Suburban, Urban",7,195162,45.7762857142857,3.09634285714285,1,Safety
0023193,4_Eur,DEU,Germany,Heppenheim An Der Bergstrasse,2017,18.384,13.544,32.521,98,100,100,Urban,1,Tidak diketahui,49.6432,8.64199999999999,1,Safety
0023194,4_Eur,ITA,Italy,Civitavecchia,2017,19.67,8.458,20.9,97,95,83,"Urban, Urban, Urban, Urban, Urban, Urban",6,Tidak diketahui,42.0946333333333,11.8012833333333,1,Safety
0023195,4_Eur,FRA,France,Lourdes,2017,15.744,9.603,16.206,96,91,96,"Urban, Urban",2,Tidak diketahui,43.0955999999999,-0.04645,1,Safety
0023196,2_Amr,USA,United States of America,Claremont Lebanon NH VT,2017,Tidak diketahui,5.8,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,37266,43.6296050009421,-72.309499,1,Safety
0023197,4_Eur,ITA,Italy,Renon,2017,Tidak diketahui,Tidak diketahui,3.792,Tidak diketahui,Tidak diketahui,88,Rural,1,Tidak diketahui,46.5897,11.4331999999999,1,Safety
0023198,4_Eur,ESP,Spain,Amposta,2017,Tidak diketahui,Tidak diketahui,18.098,Tidak diketahui,Tidak diketahui,96,Suburban,1,Tidak diketahui,40.7066999999999,0.581699999999999,1,Safety
0023199,2_Amr,USA,United States of America,Louisville Jefferson County KY IN,2017,Tidak diketahui,7.8,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,1089499,38.3112911459179,-85.65931877,1,Safety
0023200,4_Eur,ITA,Italy,Udine,2017,22.782,17.087,23.126,97,95,91,"Urban, Urban",2,100170,46.0684499999999,13.23515,1,Safety
0023201,4_Eur,IRL,Ireland,Claremorris,2017,10.8,5.562,Tidak diketahui,93,91,Tidak diketahui,Rural,1,Tidak diketahui,53.7038999999999,-9.0127,1,Safety
0023202,6_Wpr,KOR,Republic of Korea,Gyeonggi,2017,51.429,27.494,0.027,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,3255523,39.704475949367,124.736629113924,1,Safety
0023203,4_Eur,CZE,Czechia,Uherske Hradiste,2017,31.634,Tidak diketahui,30.122,100,Tidak diketahui,95,Urban,1,Tidak diketahui,49.0679999999999,17.4667999999999,1,Safety
0023204,6_Wpr,CHN,China,Loudi,2017,Tidak diketahui,38.25,Tidak diketahui,Tidak diketahui,87,Tidak diketahui,Somewhere,1,639167,27.7280375,111.9845625,1,Safety
0023205,2_Amr,USA,United States of America,Clarksville TN KY,2017,Tidak diketahui,8.2,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,36.9117099999999,-87.3233369999999,1,Safety
0023206,6_Wpr,CHN,China,Yichang,2017,Tidak diketahui,57.8,Tidak diketahui,Tidak diketahui,92,Tidak diketahui,Somewhere,1,1548423,30.705809906,111.304409739999,1,Safety
0023207,4_Eur,DEU,Germany,Herdorf,2017,10.356,Tidak diketahui,7.561,92,Tidak diketahui,98,Rural,1,Tidak diketahui,50.7668,7.97349999999999,1,Safety
0023208,2_Amr,MEX,Mexico,Residencial Veredas Del Sol,2017,79.139,Tidak diketahui,Tidak diketahui,88,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,32.65442,-115.407267,1,Safety
0023209,2_Amr,USA,United States of America,Clarksburg WV,2017,Tidak diketahui,7.5,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,39.2781170009248,-80.3422499999998,1,Safety
0023210,4_Eur,FRA,France,Lorquin,2017,23.483,Tidak diketahui,10.9,97,Tidak diketahui,99,Rural,1,Tidak diketahui,48.6946999999999,6.9653,1,Safety
0023211,4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Tyneside Conurbation,2017,10.699,6.994,33.905,97,97,61,"Urban, Urban",2,855622,54.9823,-1.60294999999999,1,Safety
0023212,4_Eur,ESP,Spain,Reus,2017,21.506,Tidak diketahui,18.423,97,Tidak diketahui,94,Suburban,1,106168,41.1507999999999,1.1202,1,Safety
0023213,4_Eur,FRA,France,Lons Le Saunier,2017,15.493,10.528,13.251,98,97,100,Urban,1,Tidak diketahui,46.6713,5.5568,1,Safety
0023214,4_Eur,PRT,Portugal,Coimbrao,2017,23.035,6.968,5.986,90,34,46,Rural,1,Tidak diketahui,39.9239,-8.8917,1,Safety
0023215,6_Wpr,CHN,China,Yichun Jiangxi,2017,Tidak diketahui,51.6,Tidak diketahui,Tidak diketahui,91,Tidak diketahui,Somewhere,1,918051,27.79606,114.37243,1,Safety
0023216,2_Amr,CAN,Canada,Cold Lake,2017,Tidak diketahui,5.0,8.0,Tidak diketahui,1,1,Somewhere,1,6678,54.41401389,-110.232938899999,1,Safety
0023217,6_Wpr,CHN,China,Longyan,2017,Tidak diketahui,27.5,Tidak diketahui,Tidak diketahui,77,Tidak diketahui,Somewhere,1,691987,25.0777874999999,117.01445,1,Safety
0023218,4_Eur,ISR,Israel,Ashdod,2017,Tidak diketahui,17.667,25.164,Tidak diketahui,95,95,"Urban, Urban, Urban",3,225939,31.8158580549791,34.6537001488329,1,Safety
0023219,4_Eur,ISL,Iceland,Reykjavik,2017,12.267,7.403,11.517,92,95,95,"Suburban, Urban, Urban, Suburban, Suburban",5,132252,64.09542,-21.92262,1,Safety
0023220,4_Eur,POL,Poland,Tychy,2017,40.891,Tidak diketahui,21.465,100,Tidak diketahui,100,Urban,1,127831,50.0998999999999,18.9902,1,Safety
0023221,3_Sear,IND,India,Shimla,2017,59.0,Tidak diketahui,24.0,65,Tidak diketahui,63,Somewhere,1,171640,31.1070999999999,77.1689999999999,1,Safety
0023222,4_Eur,ROU,Romania,Alba Iulia,2017,20.492,Tidak diketahui,23.815,98,Tidak diketahui,90,Urban,1,74659,46.0643,23.5635,1,Safety
0023223,2_Amr,USA,United States of America,Longview TX,2017,Tidak diketahui,Tidak diketahui,6.4,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,81653,32.3786959999999,-94.711813,1,Safety
0023224,4_Eur,ITA,Italy,Colico Piano,2017,Tidak diketahui,Tidak diketahui,26.501,Tidak diketahui,Tidak diketahui,98,Suburban,1,Tidak diketahui,46.1372,9.38499999999999,1,Safety
0023225,6_Wpr,CHN,China,Guoluo,2017,Tidak diketahui,27.0,Tidak diketahui,Tidak diketahui,92,Tidak diketahui,Somewhere,1,181682,34.46925,100.25215,1,Safety
0023226,4_Eur,BIH,Bosnia and Herzegovina,Tuzla,2017,Tidak diketahui,45.996,26.753,Tidak diketahui,93,98,Urban,1,Tidak diketahui,44.5405999999999,18.6733,1,Safety
0023227,4_Eur,LVA,Latvia,Rezekne,2017,19.644,16.084,12.04,96,94,93,"Urban, Urban",2,Tidak diketahui,56.5101999999999,27.3334,1,Safety
0023228,6_Wpr,CHN,China,Hetian,2017,Tidak diketahui,93.5,Tidak diketahui,Tidak diketahui,90,Tidak diketahui,Somewhere,1,119804,37.1053499999999,79.9259249999999,1,Safety
0023229,4_Eur,SWE,Sweden,Tving,2017,Tidak diketahui,Tidak diketahui,1.631,Tidak diketahui,Tidak diketahui,100,Rural,1,Tidak diketahui,56.3083,15.3539999999999,1,Safety
0023230,2_Amr,MEX,Mexico,Gustavo A Madero,2017,Tidak diketahui,22.932,Tidak diketahui,Tidak diketahui,52,Tidak diketahui,Somewhere,1,Tidak diketahui,19.4827,-99.0945169999999,1,Safety
0023231,4_Eur,DEU,Germany,Gustrow,2017,16.538,12.013,7.923,100,100,99,Urban,1,Tidak diketahui,53.7817999999999,12.1755,1,Safety
0023232,4_Eur,PRT,Portugal,Coimbra,2017,17.002,Tidak diketahui,17.334,98,Tidak diketahui,95,Urban,1,134166,40.2068999999999,-8.4108,1,Safety
0023233,4_Eur,FRA,France,Lorient,2017,17.235,13.129,12.208,65,34,94,"Urban, Urban",2,79877,47.7471,-3.385,1,Safety
0023234,4_Eur,DEU,Germany,Coburg,2017,Tidak diketahui,11.441,Tidak diketahui,Tidak diketahui,100,Tidak diketahui,Urban,1,Tidak diketahui,50.2605999999999,10.9593,1,Safety
0023235,6_Wpr,CHN,China,Shiyan,2017,Tidak diketahui,42.25,Tidak diketahui,Tidak diketahui,89,Tidak diketahui,Somewhere,1,1241450,32.5617,110.85195,1,Safety
0023236,4_Eur,DEU,Germany,Andechs,2017,12.34,8.927,7.135,96,100,100,Rural,1,Tidak diketahui,47.9688,11.2202,1,Safety
0023237,6_Wpr,CHN,China,Zhongshan,2017,Tidak diketahui,38.25,Tidak diketahui,Tidak diketahui,73,Tidak diketahui,Somewhere,1,2913974,22.515087465,113.39743775,1,Safety
0023238,2_Amr,USA,United States of America,Tyler TX,2017,Tidak diketahui,Tidak diketahui,3.0,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,105995,32.3440269999999,-95.415754,1,Safety
0023239,4_Eur,DEU,Germany,Reuth,2017,12.27,Tidak diketahui,8.548,100,Tidak diketahui,100,Rural,1,Tidak diketahui,50.6081,12.2111,1,Safety
0023240,4_Eur,ITA,Italy,Loreggiola,2017,36.276,Tidak diketahui,25.942,94,Tidak diketahui,90,Rural,1,Tidak diketahui,45.6002999999999,11.9022,1,Safety
0023241,4_Eur,TUR,Türkiye,Sivas,2017,65.205,30.547,57.377,97,95,94,"Urban, Urban, Urban",3,365766,39.7466,37.0135333333333,1,Safety
0023242,4_Eur,ITA,Italy,Codogno,2017,38.385,Tidak diketahui,34.881,96,Tidak diketahui,91,Urban,1,Tidak diketahui,45.1586,9.69829999999999,1,Safety
0023243,4_Eur,ESP,Spain,Lorca,2017,22.659,Tidak diketahui,10.642,96,Tidak diketahui,96,Suburban,1,95515,37.6888999999999,-1.7011,1,Safety
0023244,4_Eur,FRA,France,Cognac,2017,15.007,Tidak diketahui,12.994,99,Tidak diketahui,99,Urban,1,Tidak diketahui,45.6946999999999,-0.3234,1,Safety
0023245,4_Eur,POL,Poland,Zakopane,2017,30.174,24.684,20.393,98,98,99,Urban,1,Tidak diketahui,49.2935999999999,19.9601,1,Safety
0023246,4_Eur,DEU,Germany,Herrenberg,2017,Tidak diketahui,Tidak diketahui,46.581,Tidak diketahui,Tidak diketahui,100,Urban,1,Tidak diketahui,48.5947999999999,8.86909999999999,1,Safety
0023247,6_Wpr,CHN,China,Yichun Heilongjiang,2017,Tidak diketahui,23.0,Tidak diketahui,Tidak diketahui,79,Tidak diketahui,Somewhere,1,598465,47.969,129.085516666666,1,Safety
0023248,4_Eur,CHE,Switzerland,Le Locle,2017,10.0,Tidak diketahui,19.9,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,47.0646019,6.76175572,1,Safety
0023249,4_Eur,NLD,Netherlands (Kingdom of the),Lopik,2017,15.346,9.87,17.384,97,91,97,Rural,1,Tidak diketahui,51.9744999999999,4.9233,1,Safety
0023250,4_Eur,ESP,Spain,Collado Villalba,2017,Tidak diketahui,10.259,33.077,Tidak diketahui,99,98,Urban,1,64378,40.6338999999999,-4.0143,1,Safety
0023251,4_Eur,ITA,Italy,Asti,2017,34.512,Tidak diketahui,34.567,92,Tidak diketahui,93,"Urban, Urban",2,75051,44.90155,8.2015,1,Safety
0023252,4_Eur,CHE,Switzerland,Chiasso,2017,26.0,20.0,38.0,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,45.8374837,9.02798300999999,1,Safety
0023253,2_Amr,USA,United States of America,Lynchburg VA,2017,Tidak diketahui,6.5,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,37.33270550091,-79.2150110999999,1,Safety
0023254,4_Eur,ITA,Italy,Siniscola,2017,12.053,Tidak diketahui,8.304,98,Tidak diketahui,94,Urban,1,Tidak diketahui,40.575,9.69439999999999,1,Safety
0023255,4_Eur,SWE,Sweden,Halmstad,2017,15.166,Tidak diketahui,14.254,98,Tidak diketahui,96,"Urban, Urban",2,Tidak diketahui,56.6724999999999,12.8605,1,Safety
0023256,4_Eur,FRA,France,Chalampe,2017,Tidak diketahui,Tidak diketahui,23.429,Tidak diketahui,Tidak diketahui,98,Rural,1,Tidak diketahui,47.8202,7.5387,1,Safety
0023257,2_Amr,CAN,Canada,Vancouver,2017,Tidak diketahui,7.0,38.5,Tidak diketahui,1,1,Somewhere,1,2581079,49.3037163333332,-123.158799,1,Safety
0023258,4_Eur,AUT,Austria,Radfeld,2017,Tidak diketahui,Tidak diketahui,19.088,Tidak diketahui,Tidak diketahui,96,Rural,1,Tidak diketahui,47.4587,11.9099,1,Safety
0023259,4_Eur,FRA,France,Manosque,2017,18.057,12.615,11.484,66,45,99,Urban,1,Tidak diketahui,43.8357999999999,5.7861,1,Safety
0023260,4_Eur,ISL,Iceland,Akureyri,2017,24.854,Tidak diketahui,21.92,83,Tidak diketahui,94,Urban,1,Tidak diketahui,65.6888,-18.1008,1,Safety
0023261,4_Eur,ESP,Spain,Manresa,2017,24.851,14.703,33.797,50,48,98,"Suburban, Urban, Suburban",3,78245,41.7269999999999,1.83023333333333,1,Safety
0023262,2_Amr,MEX,Mexico,Chalco,2017,51.889,Tidak diketahui,Tidak diketahui,69,Tidak diketahui,Tidak diketahui,Somewhere,1,168720,19.2669479999999,-98.886088,1,Safety
0023263,4_Eur,CHE,Switzerland,Harkingen,2017,15.6,10.6,38.4,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,47.3119075999999,7.82050608,1,Safety
0023264,4_Eur,TUR,Türkiye,Van,2017,40.786,Tidak diketahui,Tidak diketahui,97,Tidak diketahui,Tidak diketahui,Urban,1,511391,38.5073,43.3706,1,Safety
